task_id,src_endpoint,dst_endpoint,range_begin,range_end,src_ip,src_port,dst_ip,dst_port,packet_size
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,54768,10.2.0.81,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,54768,10.2.0.81,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60954,3.36.70.139,9000,74
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60954,3.36.70.139,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60954,3.36.70.139,9000,600
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60954,3.36.70.139,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60954,3.36.70.139,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,74
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,777
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,257
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,152
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,66
d1e64b33-1eb0-474c-977a-08533da901cc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7200,7300,10.2.0.145,60956,3.36.70.139,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43732,10.2.0.81,9000,74
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43732,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43732,10.2.0.81,9000,327
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43732,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43732,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43744,10.2.0.81,9000,74
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43744,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43744,10.2.0.81,9000,339
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43744,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,43744,10.2.0.81,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39272,13.209.96.73,9000,74
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39272,13.209.96.73,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39272,13.209.96.73,9000,598
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39272,13.209.96.73,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39272,13.209.96.73,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,74
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,775
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,258
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,152
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,66
c8c844ae-49a9-4379-9a81-38f7dbcc95c5,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7300,7400,10.2.2.191,39280,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37958,10.2.0.81,9000,74
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37958,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37958,10.2.0.81,9000,327
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37958,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37958,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37974,10.2.0.81,9000,74
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37974,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37974,10.2.0.81,9000,339
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37974,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,37974,10.2.0.81,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49188,13.209.96.73,9000,74
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49188,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49188,13.209.96.73,9000,598
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49188,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49188,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,74
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,775
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,259
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,152
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,66
40ad1495-7a6e-4e38-9126-df637cdeaa90,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7400,7500,10.2.1.147,49192,13.209.96.73,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49068,10.2.0.81,9000,74
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49068,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49068,10.2.0.81,9000,327
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49068,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49068,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49080,10.2.0.81,9000,74
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49080,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49080,10.2.0.81,9000,339
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49080,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,49080,10.2.0.81,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54056,3.36.70.139,9000,74
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54056,3.36.70.139,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54056,3.36.70.139,9000,600
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54056,3.36.70.139,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54056,3.36.70.139,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,74
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,777
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,258
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,152
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,66
9975e724-43df-4b99-b512-f1ecf12d02bc,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7500,7600,10.2.0.157,54062,3.36.70.139,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54770,10.2.0.81,9000,74
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54770,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54770,10.2.0.81,9000,327
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54770,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54770,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54780,10.2.0.81,9000,74
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54780,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54780,10.2.0.81,9000,339
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54780,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,54780,10.2.0.81,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,74
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,598
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53664,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,74
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,775
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,258
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,152
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,66
77a6941b-722c-43e4-8a26-700dcca5d5a8,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7600,7700,10.2.0.145,53678,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43756,10.2.0.81,9000,74
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43756,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43756,10.2.0.81,9000,327
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43756,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43756,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43758,10.2.0.81,9000,74
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43758,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43758,10.2.0.81,9000,339
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43758,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,43758,10.2.0.81,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39286,13.209.96.73,9000,74
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39286,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39286,13.209.96.73,9000,598
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39286,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39286,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,74
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,774
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,251
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,152
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,66
bcbe8218-c26b-4fed-8228-611832743565,minio.minio-s.svc.cluster.local:80,ec2-13-209-96-73.ap-northeast-2.compute.amazonaws.com:9000,7700,7800,10.2.2.191,39298,13.209.96.73,9000,66
8ed89ba7-c3e2-4428-86e4-547f2326d1dd,minio.minio-s.svc.cluster.local:80,ec2-3-36-70-139.ap-northeast-2.compute.amazonaws.com:9000,7800,7900,10.2.1.147,37990,10.2.0.81,9000,74
